Account,InsatnceId,InsatnceName,Tags,SecurityGroup,FromPort,IpRanges
303747409146,i-0af39a958294bdd39,ELK-AWS_2_E1-DEV_1_1,"[{u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'ELK-AWS_2_E1-DEV_1_1', u'Key': 'Name'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'ELK', u'Key': 'Function'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'DEV', u'Key': 'Stage'}]",ELK-AWS_2_E1,22,['0.0.0.0/0']
303747409146,i-0272d2e202ee17b94,credhub/be910637-4769-45b8-977d-2cac885e12cc,"[{u'Value': 'credstore', u'Key': 'deployment'}, {u'Value': '0', u'Key': 'index'}, {u'Value': 'credhub', u'Key': 'job'}, {u'Value': 'credhub/be910637-4769-45b8-977d-2cac885e12cc', u'Key': 'Name'}, {u'Value': '2018-02-15T19:25:13Z', u'Key': 'created_at'}, {u'Value': 'cc-bosh-director', u'Key': 'director'}, {u'Value': 'credhub', u'Key': 'instance_group'}, {u'Value': 'be910637-4769-45b8-977d-2cac885e12cc', u'Key': 'id'}]",cc-bosh-oss-director-sg,22,['10.250.72.0/22']
303747409146,i-088478ba18ab08ba3,Xray Machine Test,"[{u'Value': 'POC-CC', u'Key': 'Environment'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/XrayMachineTest/70cb1e00-a517-11e7-9a7e-503f2ad2e536', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'BVG2-E5', u'Key': 'CostCenter'}, {u'Value': 'D-IT-BVG2-E5', u'Key': 'ManagedBy'}, {u'Value': 'Scanner for Artifacts', u'Key': 'Function'}, {u'Value': 'JFrog Xray Artifacts Scanner', u'Key': 'Application'}, {u'Value': 'Xray Machine Test', u'Key': 'Name'}, {u'Value': 'ls95wie', u'Key': 'CreatedBy'}, {u'Value': 'XrayMachineTest-XrayAsgn-XJ6WX7C68809', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'XrayAsgn', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'XrayMachineTest', u'Key': 'aws:cloudformation:stack-name'}]",ArtifactoryInfrastructureTest-Ec2ArtifactoryDefaultSG-92RP9OCZ8KYQ,22,['0.0.0.0/0']
303747409146,i-088478ba18ab08ba3,Xray Machine Test,"[{u'Value': 'POC-CC', u'Key': 'Environment'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/XrayMachineTest/70cb1e00-a517-11e7-9a7e-503f2ad2e536', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'BVG2-E5', u'Key': 'CostCenter'}, {u'Value': 'D-IT-BVG2-E5', u'Key': 'ManagedBy'}, {u'Value': 'Scanner for Artifacts', u'Key': 'Function'}, {u'Value': 'JFrog Xray Artifacts Scanner', u'Key': 'Application'}, {u'Value': 'Xray Machine Test', u'Key': 'Name'}, {u'Value': 'ls95wie', u'Key': 'CreatedBy'}, {u'Value': 'XrayMachineTest-XrayAsgn-XJ6WX7C68809', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'XrayAsgn', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'XrayMachineTest', u'Key': 'aws:cloudformation:stack-name'}]",XrayMachineTest-Ec2XrayDefaultSG-1NBGEUK4Q3E2Y,22,['0.0.0.0/0']
303747409146,i-020ff2882169f2d2d,jumpbox/9e02ee64-34d3-4179-879d-73fff0c219e0,"[{u'Value': 'jumpbox', u'Key': 'job'}, {u'Value': 'ccbosh', u'Key': 'Application'}, {u'Value': '9e02ee64-34d3-4179-879d-73fff0c219e0', u'Key': 'id'}, {u'Value': '2018-01-10T14:35:53Z', u'Key': 'created_at'}, {u'Value': 'jumpbox', u'Key': 'instance_group'}, {u'Value': 'adp-jumpbox', u'Key': 'Function'}, {u'Value': 'cc-bosh', u'Key': 'director'}, {u'Value': 'jumpbox', u'Key': 'deployment'}, {u'Value': 'AZD.IT-BVG1.CO-CLOUD-ADP', u'Key': 'ManagedBy'}, {u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'AZD.IT-BVG1.CO-CLOUD-ADP', u'Key': 'Owner'}, {u'Value': '0', u'Key': 'index'}, {u'Value': 'jumpbox/9e02ee64-34d3-4179-879d-73fff0c219e0', u'Key': 'Name'}]",ssh,22,['10.0.0.0/8']
303747409146,i-0f767cee26f76ff98,dtsrv-002,"[{u'Value': 'Dynatrace Server', u'Key': 'Function'}, {u'Value': '', u'Key': 'ManagedBy'}, {u'Value': 'dtsrv-002', u'Key': 'Name'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'Dynatrace', u'Key': 'Application'}, {u'Value': 'g9263', u'Key': 'CreatedBy'}, {u'Value': 'Cc', u'Key': 'Environment'}]",Dynatrace-server-secgroup,22,['0.0.0.0/0']
303747409146,i-0db059c7f1321c720,web-dtsrv,"[{u'Value': 'AZD', u'Key': 'CostCenter'}, {u'Value': 'web-dtsrv', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'web-dtsrv', u'Key': 'Application'}, {u'Value': 'web-dtsrv', u'Key': 'Name'}, {u'Value': 'D-IT-BVG1-O2', u'Key': 'Owner'}, {u'Value': 'PROD', u'Key': 'Environment'}, {u'Value': 'rqr6v5e', u'Key': 'ManagedBy'}, {u'Value': 'Dynatrace Web Layer', u'Key': 'Function'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/web-dtsrv/0a997a80-2c4b-11e8-bdf1-500c52a6ce9a', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'web-dtsrv-AutoScalingGroup-C18WKWPPNIZC', u'Key': 'aws:autoscaling:groupName'}]",web-dtsrv-ApacheDTSG-1NJEFHIBESQNC,22,"['10.26.206.109/32', '10.250.72.82/32']"
303747409146,i-0c62469b48bb324d7,Prometheus-A4,"[{u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'Prometheus', u'Key': 'Function'}, {u'Value': 'Prometheus', u'Key': 'Application'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'Prometheus-A4', u'Key': 'Name'}, {u'Value': 'Prometheus-Prod-A4', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'AMOS.PMS.A5-ABSRM', u'Key': 'ManagedBy'}, {u'Value': '1069910304', u'Key': 'CostCenter'}]",Prometheus-Prod-A4,22,['0.0.0.0/0']
303747409146,i-0b5571357c4f2bef5,HipChat Machine Test,"[{u'Value': 'HipChat Machine Test', u'Key': 'Name'}, {u'Value': 'Prod', u'Key': 'Environment'}]",hipchatSG_EC2,22,['0.0.0.0/0']
303747409146,i-01232dcbf6bee9d13,web-radarlive,"[{u'Value': 'Weblayer-public', u'Key': 'Function'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/web-radarlive/0c4480c0-10d3-11e8-b501-500c52a6ce62', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'web-radarlive', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'web-radarlive', u'Key': 'Application'}, {u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'web-radarlive-AutoScalingGroup-16KBC6LBY5FF', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'D-IT-BVG1-O2', u'Key': 'Owner'}, {u'Value': 'web-radarlive', u'Key': 'Name'}, {u'Value': 'xs47as', u'Key': 'ManagedBy'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}]",web-radarlive-WebserverSg-4UW2EI1EMMGI,22,['10.250.72.128/32']
303747409146,i-08e426dfd8a49e5fa,Confluence Machine Test,"[{u'Value': 'Prod', u'Key': 'Environment'}, {u'Value': '-', u'Key': 'Application'}, {u'Value': 'ConfluenceMain-ConfluenceAutoScaling-15FFDDPW3QV70', u'Key': 'aws:autoscaling:groupName'}, {u'Value': '-', u'Key': 'CostCenter'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/ConfluenceMain/85351a90-8f13-11e7-8604-500c44f62262', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'ConfluenceMain', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': '-', u'Key': 'Function'}, {u'Value': 'etm2q32', u'Key': 'CreatedBy'}, {u'Value': 'Confluence Machine Test', u'Key': 'Name'}, {u'Value': '-', u'Key': 'ManagedBy'}, {u'Value': 'ConfluenceAutoScaling', u'Key': 'aws:cloudformation:logical-id'}]",ConfluenceSG-Ec2ConfluenceDefaultSG-1I2HRA95G804,22,['0.0.0.0/0']
303747409146,i-01b60fe81a3d1452f,Prom-Squid-PROD-2,"[{u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': '1069910304', u'Key': 'CostCenter'}, {u'Value': 'Prom-Squid-PROD-2', u'Key': 'Name'}, {u'Value': 'SQUID', u'Key': 'Function'}, {u'Value': 'PROD', u'Key': 'Stage'}, {u'Value': 'AMOS.PMS.A5-ABSRM', u'Key': 'ManagedBy'}, {u'Value': 'Prometheus', u'Key': 'Application'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}]",PROM-Squid,22,['0.0.0.0/0']
303747409146,i-0a128b1ebaca9c060,ELK-TEST-ONLY_3,"[{u'Value': 'ELK', u'Key': 'Function'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'ELK-TEST-ONLY_3', u'Key': 'Name'}, {u'Value': 'TEST ONLY', u'Key': 'Stage'}]",ELK-TEST-ONLY,22,['0.0.0.0/0']
303747409146,i-0e502755b2d1e2d3b,ELK-TEST-ONLY_2,"[{u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'ELK-TEST-ONLY_2', u'Key': 'Name'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'TEST ONLY', u'Key': 'Stage'}, {u'Value': 'ELK', u'Key': 'Function'}]",ELK-TEST-ONLY,22,['0.0.0.0/0']
303747409146,i-0656592b1096dd9b4,ELK-TEST-ONLY_1,"[{u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'ELK-TEST-ONLY_1', u'Key': 'Name'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'TEST ONLY', u'Key': 'Stage'}, {u'Value': 'ELK', u'Key': 'Function'}]",ELK-TEST-ONLY,22,['0.0.0.0/0']
303747409146,i-07bfffe1dc0593def,ELK-AWS_2_E1-PROD_2_2,"[{u'Value': 'ELK', u'Key': 'Function'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'ELK-AWS_2_E1-PROD_2_2', u'Key': 'Name'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'PROD', u'Key': 'Stage'}]",ELK-AWS_2_E1-PROD,22,['0.0.0.0/0']
303747409146,i-00bbd91d86e85543e,psec-certlookup-test-asg,"[{u'Value': 'D-IT-KUV2', u'Key': 'CreatedBy'}, {u'Value': 'psec-certlookup-test-asg', u'Key': 'Name'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Application'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'test', u'Key': 'Environment'}, {u'Value': 'D-IT-KUV2', u'Key': 'ManagedBy'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Function'}, {u'Value': 'psec-certlookup-test-asg-2018-01-02-13-41-20-AutoScalingGroup-TZ4WIYYBSOF8', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/psec-certlookup-test-asg-2018-01-02--13-41-20/9daacd80-efc2-11e7-9f7d-50a68ad4f262', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': '3.2.0', u'Key': 'ApplicationVersion'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'psec-certlookup-test-asg-2018-01-02--13-41-20', u'Key': 'aws:cloudformation:stack-name'}]",psec-certlookup-test-asg-2018-01-02-13-41-20-SecurityGroup-4MQ88UZ66RIS,22,['0.0.0.0/0']
303747409146,i-00bbf5ca42f86bf9f,psec-certlookup-test-asg,"[{u'Value': '3.2.0', u'Key': 'ApplicationVersion'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Function'}, {u'Value': 'D-IT-KUV2', u'Key': 'ManagedBy'}, {u'Value': 'psec-certlookup-test-asg-2018-01-02-13-41-20-AutoScalingGroup-TZ4WIYYBSOF8', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'Certificate-Lookup-Service', u'Key': 'Application'}, {u'Value': 'psec-certlookup-test-asg-2018-01-02--13-41-20', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'psec-certlookup-test-asg', u'Key': 'Name'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'test', u'Key': 'Environment'}, {u'Value': 'D-IT-KUV2', u'Key': 'CreatedBy'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/psec-certlookup-test-asg-2018-01-02--13-41-20/9daacd80-efc2-11e7-9f7d-50a68ad4f262', u'Key': 'aws:cloudformation:stack-id'}]",psec-certlookup-test-asg-2018-01-02-13-41-20-SecurityGroup-4MQ88UZ66RIS,22,['0.0.0.0/0']
303747409146,i-08428c24af3c6baf6,psec-oauth-dev-asg,"[{u'Value': 'D-IT-KUV2', u'Key': 'CreatedBy'}, {u'Value': 'OAuth-Provider', u'Key': 'Application'}, {u'Value': 'Dev', u'Key': 'Environment'}, {u'Value': '2018.03-9', u'Key': 'ApplicationVersion'}, {u'Value': 'OAuth-Provider', u'Key': 'Function'}, {u'Value': 'AutoScalingGroup', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'dev', u'Key': 'Stage'}, {u'Value': 'psec-oauth-dev-asg', u'Key': 'Name'}, {u'Value': '', u'Key': 'CostCenter'}, {u'Value': 'D-IT-KUV2', u'Key': 'ManagedBy'}, {u'Value': 'psec-oauth-dev-asg-2018-03-19--15-29-51', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'psec-oauth-dev-asg-2018-03-19-15-29-51-AutoScalingGroup-1IDU6UAWLTBKF', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/psec-oauth-dev-asg-2018-03-19--15-29-51/5e09ec70-2b8a-11e8-90d6-50a68ad4f2c6', u'Key': 'aws:cloudformation:stack-id'}]",psec-oauth-dev-asg-2018-03-19-15-29-51-SecurityGroup-1WOFU7WDJXUXF,22,['0.0.0.0/0']
303747409146,i-0b76e0d2db68c845a,Xray Machine,"[{u'Value': 'JFrog Xray Artifacts Scanner', u'Key': 'Application'}, {u'Value': 'XrayAsgn', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'D-IT-BVG2-E5', u'Key': 'ManagedBy'}, {u'Value': 'Xray1', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/Xray1/d117adc0-7374-11e7-b87f-50a68ae714c6', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'Xray Machine', u'Key': 'Name'}, {u'Value': 'deezf54', u'Key': 'CreatedBy'}, {u'Value': 'POC-CC', u'Key': 'Environment'}, {u'Value': 'Xray1-XrayAsgn-12TI2F8RS2QML', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'BVG2-E5', u'Key': 'CostCenter'}, {u'Value': 'Scanner for Artifacts', u'Key': 'Function'}]",XraySG-Ec2XrayDefaultSG-QOU9VK1VBL8,22,['0.0.0.0/0']
303747409146,i-0b76e0d2db68c845a,Xray Machine,"[{u'Value': 'JFrog Xray Artifacts Scanner', u'Key': 'Application'}, {u'Value': 'XrayAsgn', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'D-IT-BVG2-E5', u'Key': 'ManagedBy'}, {u'Value': 'Xray1', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/Xray1/d117adc0-7374-11e7-b87f-50a68ae714c6', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'Xray Machine', u'Key': 'Name'}, {u'Value': 'deezf54', u'Key': 'CreatedBy'}, {u'Value': 'POC-CC', u'Key': 'Environment'}, {u'Value': 'Xray1-XrayAsgn-12TI2F8RS2QML', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'BVG2-E5', u'Key': 'CostCenter'}, {u'Value': 'Scanner for Artifacts', u'Key': 'Function'}]",ArtifactoryInfrastructureTest-Ec2ArtifactoryDefaultSG-92RP9OCZ8KYQ,22,['0.0.0.0/0']
303747409146,i-0de176015bf42a914,ELK-AWS_2_E1-PROD_1_2,"[{u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'ELK', u'Key': 'Function'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'PROD', u'Key': 'Stage'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'ELK-AWS_2_E1-PROD_1_2', u'Key': 'Name'}]",ELK-AWS_2_E1-PROD,22,['0.0.0.0/0']
303747409146,i-0d241edb8774a82ec,ELK-TEST-ONLY_6,"[{u'Value': 'ELK', u'Key': 'Application'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'ELK-TEST-ONLY_6', u'Key': 'Name'}, {u'Value': 'ELK', u'Key': 'Function'}, {u'Value': 'TEST ONLY', u'Key': 'Stage'}, {u'Value': 'g6817 Bernd Tischler', u'Key': 'CreatedBy'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}]",ELK-TEST-ONLY,22,['0.0.0.0/0']
303747409146,i-0b535c97e38445488,SatelliteBastionPrivatCC,"[{u'Value': 'SatelliteBastionPrivatCC', u'Key': 'Name'}]",aws-Bastion-Sg,22,['10.0.0.0/8']
303747409146,i-0cde549d4ba04876d,Amandeep macht wieder kaputt,"[{u'Value': 'kickq5e', u'Key': 'Owner'}, {u'Value': 'Amandeep macht wieder kaputt', u'Key': 'Name'}]",launch-wizard-30,22,['0.0.0.0/0']
303747409146,i-0cec31d981d382880,satellite-client-instance,"[{u'Value': 'satellite-client-instance', u'Key': 'Name'}]",sg_satellite_client,22,['10.0.0.0/8']
303747409146,i-03acd7a4b99d0d4e3,absweb_test1,"[{u'Value': 'absweb', u'Key': 'Application'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'ls91ny - Nguyen Phu Duc', u'Key': 'CreatedBy'}, {u'Value': '1882020', u'Key': 'CostCenter'}, {u'Value': 'absweb_test1', u'Key': 'Name'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'test', u'Key': 'Stage'}, {u'Value': 'Proxy', u'Key': 'Function'}]",absweb proxy dev,22,['0.0.0.0/0']
303747409146,i-03a1e7fc6db6647f5,forgerock1@cim,"[{u'Value': 'CC', u'Key': 'Environment'}, {u'Value': 'POC', u'Key': 'Function'}, {u'Value': 'CIM', u'Key': 'Application'}, {u'Value': 'D-IT-BVG1-O2', u'Key': 'Owner'}, {u'Value': 'xs47as', u'Key': 'ManagedBy'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/CIM-POC/583023b0-af6f-11e7-b942-50a68a770c82', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'forgerock1@cim', u'Key': 'Name'}, {u'Value': 'CIM-POC', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'forgerock1', u'Key': 'aws:cloudformation:logical-id'}]",CIM-POC-CimSg-1R8SKX9EJJ2JQ,22,['10.0.0.0/8']
303747409146,i-0caf7be95e4ef0364,SatelliteTestInstance2,"[{u'Value': 'SatelliteTestInstance2', u'Key': 'Name'}, {u'Value': 'yes', u'Key': 'satellite_infra'}]",sg_satellite,22,['10.0.0.0/8']
303747409146,i-0796640c05dc25344,fluentd_forward,"[{u'Value': 'fluentd_forward', u'Key': 'Name'}, {u'Value': 'fluentd_forward', u'Key': 'Key Name'}]",launch-wizard-32,22,['0.0.0.0/0']
303747409146,i-057cb62de7e09a9e5,ELK-AWS_2_E1-PROD_2_1,"[{u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'ELK-AWS_2_E1-PROD_2_1', u'Key': 'Name'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'ELK', u'Key': 'Function'}, {u'Value': 'PROD', u'Key': 'Stage'}]",ELK-AWS_2_E1-PROD,22,['0.0.0.0/0']
303747409146,i-083a353ddf0add749,ELK-AWS_2_E1-PROD_1_1.BACKUP,"[{u'Value': 'ELK-AWS_2_E1-PROD_1_1.BACKUP', u'Key': 'Name'}, {u'Value': 'PROD', u'Key': 'Stage'}, {u'Value': 'ELK', u'Key': 'Function'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}]",ELK-AWS_2_E1-PROD,22,['0.0.0.0/0']
303747409146,i-004595a125f2a5f19,bosh/0,"[{u'Value': 'bosh', u'Key': 'deployment'}, {u'Value': '0', u'Key': 'index'}, {u'Value': '2018-02-22T15:00:58Z', u'Key': 'created_at'}, {u'Value': 'bosh-init', u'Key': 'director'}, {u'Value': 'bosh', u'Key': 'instance_group'}, {u'Value': 'bosh/0', u'Key': 'Name'}, {u'Value': 'bosh', u'Key': 'job'}]",cc-bosh-oss-director-sg,22,['10.250.72.0/22']
303747409146,i-0d670c4c8de22a925,ABSSPU,"[{u'Value': 'BVG2-E5', u'Key': 'CostCenter'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'ABSSPU', u'Key': 'Application'}, {u'Value': 'ABSSPUAScalingGroupPrimary', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'D-IT-BVG2-E5', u'Key': 'ManagedBy'}, {u'Value': 'ABSSPU', u'Key': 'Name'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/ABSSPU/ac1fe420-f541-11e7-9b5a-50a68ad4f2c6', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'ABSSPU', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'D-IT-BVG2-E5', u'Key': 'CreatedBy'}, {u'Value': 'ABSSPU-ABSSPUAScalingGroupPrimary-1A9NS57DXGHP', u'Key': 'aws:autoscaling:groupName'}, {u'Value': 'ABSSPU', u'Key': 'Function'}]",ABSSPU-Ec2ABSSPUDefaultSG-129JC1XGSPWGU,22,['0.0.0.0/0']
303747409146,i-0d6f1f47d6c120fc2,dtsrv-003,"[{u'Value': 'D-IT-BVG1.CO-CLOUD-CC', u'Key': 'ManagedBy'}, {u'Value': 'dtsrv-003', u'Key': 'Name'}, {u'Value': 'Cc', u'Key': 'Environment'}, {u'Value': 'Dynatrace Server', u'Key': 'Function'}, {u'Value': 'arn:aws:cloudformation:eu-central-1:303747409146:stack/DynatraceServers/4739b350-de3b-11e7-8d86-50a68ad4f2fe', u'Key': 'aws:cloudformation:stack-id'}, {u'Value': 'DynatraceServers', u'Key': 'aws:cloudformation:stack-name'}, {u'Value': 'dtsrv003', u'Key': 'aws:cloudformation:logical-id'}, {u'Value': 'Dynatrace', u'Key': 'Application'}]",Dynatrace-server-secgroup,22,['0.0.0.0/0']
303747409146,i-04c8f0cd56eee0c79,Sync Route53 to DNS,"[{u'Value': 'xs47as', u'Key': 'ManagedBy'}, {u'Value': 'CC-Services', u'Key': 'Application'}, {u'Value': 'xs47as', u'Key': 'CreatedBy'}, {u'Value': 'Sync Route53 to Bind', u'Key': 'Function'}, {u'Value': 'Sync Route53 to DNS', u'Key': 'Name'}, {u'Value': 'tbd', u'Key': 'CostCenter'}, {u'Value': 'CC', u'Key': 'Environment'}]",aws-Bastion-Sg,22,['10.0.0.0/8']
303747409146,i-0d7e7608f7c1fb611,proxy/56272e6a-1fe8-4077-be22-7e6865a4db3d,"[{u'Value': '1', u'Key': 'index'}, {u'Value': 'proxy/56272e6a-1fe8-4077-be22-7e6865a4db3d', u'Key': 'Name'}, {u'Value': 'proxy', u'Key': 'instance_group'}, {u'Value': 'credstore-db', u'Key': 'deployment'}, {u'Value': 'proxy', u'Key': 'job'}, {u'Value': 'cc-bosh-director', u'Key': 'director'}, {u'Value': '56272e6a-1fe8-4077-be22-7e6865a4db3d', u'Key': 'id'}, {u'Value': '2018-02-14T11:35:17Z', u'Key': 'created_at'}]",cc-bosh-oss-director-sg,22,['10.250.72.0/22']
303747409146,i-070089dba49332a38,UNISERV-3,"[{u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'UNISERV-3', u'Key': 'Name'}, {u'Value': 'Testfeld', u'Key': 'Function'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}]",ELK-UNISERV,22,['0.0.0.0/0']
303747409146,i-036d3d96f7dc51f96,UNISERV-1,"[{u'Value': 'Testfeld', u'Key': 'Function'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'UNISERV-1', u'Key': 'Name'}]",ELK-UNISERV,22,['0.0.0.0/0']
303747409146,i-07f2f704573787914,UNISERV-2,"[{u'Value': 'o2ypt2r Marcel Hillmann', u'Key': 'CreatedBy'}, {u'Value': 'UNISERV-2', u'Key': 'Name'}, {u'Value': 'ELK', u'Key': 'Application'}, {u'Value': 'AMOS.ADR.A2-ARCH', u'Key': 'ManagedBy'}, {u'Value': '1079910609', u'Key': 'CostCenter'}, {u'Value': 'Testfeld', u'Key': 'Function'}]",ELK-UNISERV,22,['0.0.0.0/0']
